FID_Alabam,MatchType,NumMatch,PrecinctNu,Precinct,Address,City,Zip,County,State,FLD_ZONE,ZONE_SUBTY,polling_place_id,longitude,latitude
1170,ExactMatch,Exact,,Church of the Island,901 Chaumont Ave.,Dauphin Island,36528,Mobile,Alabama,AE,,0000,-88.10999999999996,30.256499999999967
1169,ExactMatch,Exact,,St. Michael Catholic Church,15872 Heron Bay Loop Rd. E.,Coden,36523,Mobile,Alabama,AE,,0001,-88.13049999999998,30.35959999999999
1168,ExactMatch,Exact,,Bayou La Batre Community Center,12745 Padgett Switch Rd,Bayou La Batre,36544,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0002,-88.24410371,30.42307123
1166,ExactMatch,Exact,,First Evangelical Methodist Church,11329 Padgett Switch Rd.,Irvington,36544,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0003,-88.217,30.455776739999965
1167,ExactMatch,Exact,,Friendship Baptist Church,12581 Saeger Rd.,Grand Bay,36541,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0004,-88.34026939000005,30.472400000000036
1164,ExactMatch,Exact,,Grand Bay Middle School,12800 Cunningham Rd,Grand Bay,36541,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0005,-88.3461,30.479499999999963
1163,KnownAlternateName,Exact,,St Philip Neri Catholic Church,9101 Dauphin Island Pkwy,Theodore,36582,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0006,-88.1109,30.503217770000038
1165,ExactMatch,Exact,,St. Elmo Elementary School,8666 McDonald Rd,Irvington,36544,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0007,-88.24260000000002,30.51019999999999
1161,ExactMatch,Rooftop,,Hollingers Island Elementary School,2400 Hammock Rd.,Mobile,36605,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0008,-88.09252167000002,30.54419136000003
1162,ExactMatch,Exact,,Burroughs Elementary School,6875 Burroughs Lane,Theodore,36582,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0009,-88.16450000000003,30.548171430000007
1160,ExactMatch,Exact,,Magnolia Springs Baptist Church,6058 Theodore Dawes Rd.,Theodore,36582,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0010,-88.1846,30.556200000000025
1155,KnownAlternateName,Exact,,Union Baptist Church,5251 Grand Bay Wilmer Rd.,Grand Bay,36541,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0011,-88.34369995000003,30.581293250000044
1157,ExactMatch,Exact,,	Tillman's Corner Community Center,5055 Carol Plantation Rd.,Tillman's Corner,36619,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0012,-88.18220000000002,30.58668107999997
1156,ExactMatch,Exact,,	Meadowlake Elementary School,8251 Three Notch Rd.,Tillman's Corner,36619,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0013,-88.23616771,30.58920000000002
1158,ExactMatch,Exact,,Cypress Shores Baptist Church,4327 Higgins Rd.,Tillman's Corner,36619,Mobile,Alabama,AE,,0014,-88.14068366999997,30.592699999999976
1159,ExactMatch,Rooftop,,Our Lady of Lourdes Catholic Church,1621 Boykin Blvd.,Mobile,36605,Mobile,Alabama,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,0015,-88.08058929000003,30.593421940000024
1153,ExactMatch,Rooftop,,Burns Middle School,6175 Girby Rd,Mobile,36693,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0016,-88.18338775999997,30.616838460000043
1152,ExactMatch,Rooftop,,Palmer Pillans Middle School,2051 Military Rd.,Mobile,36605,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0017,-88.08550262000004,30.628217700000008
1147,ExactMatch,Exact,,Surge Church,2900 Dawes Rd.,Mobile,36695,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0018,-88.2514,30.63050000000002
1154,ExactMatch,Rooftop,,Dodge Elementary School,2615 Longleaf Dr,Mobile,36698,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0019,-88.16373444000001,30.63532639000003
1146,ExactMatch,Exact,,Clearwater Christian Church,2524 Newman Rd,Mobile,36695,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0020,-88.3264,30.63855675999997
1151,ExactMatch,Rooftop,,The Grand Hall,3556 Halls Mill Rd.,Mobile,36693,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0021,-88.12290191999998,30.63874435000004
1150,ExactMatch,Rooftop,,Cottage Hill Baptist Church,4255 Cottage Hill Rd,Mobile,36609,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0022,-88.15506744000002,30.648811339999963
1149,DirectionPrefixRemoved,Exact,,Our Savior Catholic Church,1801 S. Cody Rd.,Mobile,36695,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0023,-88.20760000000001,30.651099999999968
1148,KnownAlternateName,Exact,,	Creekwood Church of Christ,1901 Schillinger Rd.,Mobile,36695,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0024,-88.22499763000003,30.651761449999984
1144,ExactMatch,Rooftop,,Eichold Mertz Elementary School,2815 Government Blvd,Mobile,36606,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0025,-88.10794067000002,30.66030884000003
1145,ExactMatch,Rooftop,,Revelation Missionary Baptist Church,1711 Taylor Lane,Mobile,36605,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0026,-88.07937622000003,30.66033363000004
1141,ExactMatch,Rooftop,,Davidson High School,3900 Pleasant Valley Rd.,Mobile,36609,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0027,-88.14656829999997,30.662464140000015
1140,DirectionSuffixRemoved,Exact,,Regency Church of Christ,501 University Blvd. S.,Mobile,36609,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0028,-88.16707214999995,30.663593039999984
1143,ExactMatch,Rooftop,,Craighead Elementary School,1100 S. Ann St.,Mobile,36605,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0029,-88.06816863999997,30.665185929999975
1139,ExactMatch,Rooftop,,Abba Shrine Temple,7701 Hitt. Rd,Mobile,36695,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0030,-88.22322083000002,30.667026520000032
1138,ExactMatch,Exact,,Baker High School,8901 Airport Blvd.,Mobile,36608,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0031,-88.25361784000002,30.67312670000001
1127,DirectionPrefixRemoved,Exact,,Friendship Missionary Baptist Church,545 N. Cody Rd.,Mobile,36608,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0032,-88.20789999999997,30.678789999999992
1142,ExactMatch,Rooftop,,Leinkauf Elementary School,1410 Monroe St.,Mobile,36604,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0033,-88.06939696999999,30.67945480000002
1137,ExactMatch,Rooftop,,Three Circle Church Midtown,150 S. Sage Ave,Mobile,36606,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0034,-88.11516570999999,30.68242454999998
1134,ExactMatch,Rooftop,,VIA! Senior Center,1717 Dauphin St,Mobile,36604,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0035,-88.07894897000003,30.68622589
1136,ExactMatch,Exact,,Gracepointe Mobile,6819 Old Shell Rd.,Mobile,36608,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0036,-88.19994057999999,30.691026089999976
1131,ExactMatch,Rooftop,,Phillips Preparatory School,3255 Old Shell Rd,Mobile,36607,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0037,-88.11952209,30.696882250000016
1130,ExactMatch,Rooftop,,St. Paul's Episcopal Church,4051 Old Shell Rd.,Mobile,36608,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0038,-88.13877869000001,30.69792174999996
1125,ExactMatch,Rooftop,,Thomas Sullivan Community Center,351 N. Catherine St,Mobile,36603,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0039,-88.0729599,30.700519559999965
1129,ExactMatch,Rooftop,,Mobile Museum of Art,4850 Museum Dr.,Mobile,36608,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0040,-88.15471649000003,30.704557420000015
1132,ExactMatch,Rooftop,,Mobile Community Action Inc.,461 Donald St.,Mobile,36617,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0041,-88.08309173999996,30.704603199999983
1123,ExactMatch,Rooftop,,Holloway Elementary School,625 Stanton Rd.,Mobile,36617,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0042,-88.09780120999996,30.70985030999999
1124,ExactMatch,Rooftop,,Michael A. Figures Community Center,658 Donald St.,Mobile,36617,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0043,-88.08602141999998,30.712408069999967
1126,ExactMatch,Rooftop,,Boys and Girls Club of Mobile,712 Rice St,Mobile,36607,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0044,-88.11139678999999,30.713035580000017
1128,ExactMatch,Rooftop,,St. John United Methodist Church,6215 Overlook Rd.,Mobile,36618,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0045,-88.18793487999997,30.718732829999965
1119,ExactMatch,Rooftop,,Forest Hill Elementary School,4501 Moffett Rd,Mobile,36618,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0046,-88.14562988000004,30.718915940000016
1116,ExactMatch,Exact,,Tanner Williams Assembly of God,14440 Tanner Williams Rd,Wilmer,36587,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0047,-88.38641821999995,30.722018480000038
1133,ExactMatch,Approx,,Collier Elementary School,601 Snow Rd. N.,Mobile,36608,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0048,-88.27620000000002,30.72299999999998
1118,ExactMatch,Rooftop,,Independent Living Center,6750 Howells Ferry Rd.,Mobile,36618,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0049,-88.20000457999996,30.72382735999996
1109,ExactMatch,Exact,,Collins-Rhodes Elementary School,5110 St. Stephens Rd.,Eight Mile,36613,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0050,-88.09859131999995,30.730249590000028
1121,KnownAlternateName,Exact,,Sunlight Auditorium,809 Seminary St.,Prichard,36610,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0051,-88.09280614000002,30.73043318000003
1117,ExactMatch,Exact,,Holy Name of Jesus Catholic Church,2275 Snow Rd. N.,Semmes,36575,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0052,-88.27630000000002,30.73784999999997
1122,ExactMatch,Exact,,Robert L. Hope Community Center,850 Edwards St,Prichard,36610,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0053,-88.06925,30.738199999999974
1199,ExactMatch,Approx,,Fort Morgan Volunteer Fire Department No. 1,12105 State Highway 180 W,Gulf Shores,36542,Baldwin,Alabama,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,0054,-87.88689999999995,30.238500000000027
1198,ExactMatch,Approx,,Gulf Shores Meyer Civic Center,1930 W. 2nd Street,Gulf Shores,36542,Baldwin,Alabama,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,0055,-87.69170000000003,30.272499999999983
1205,ExactMatch,Approx,,Gulf Shores Cultural Center,19470 Oak Road W,Gulf Shores,36542,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0056,-87.69100000000002,30.311899999999984
1196,ExactMatch,Exact,,Bon Secour Morgan's Chapel United Methodist Church,6325 Bon Secour Highway,Bon Secour,36511,Baldwin,Alabama,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,0057,-87.72953916000002,30.315743680000043
1193,ExactMatch,Exact,,Graham Creek Interpretive Center,23030 Wolf Bay Drive,Foley,36535,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0058,-87.63260000000002,30.351195140000012
1195,ExactMatch,Exact,,Magnolia Springs Wesleyan Church,12233 Magnolia Springs Highway,Magnolia Springs,36555,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0059,-87.77164141999997,30.402058580000016
1197,ExactMatch,Exact,,Foley Civic Center,407 E Laurel Avenue,Foley,36535,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0060,-87.67818332999995,30.40620000000002
1173,ExactMatch,Exact,,St. Margaret of Scotland Parish Church,601 W Laurel Avenue,Foley,36535,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0061,-87.69536511999996,30.406599999999987
1204,ExactMatch,Exact,,Foley United Methodist Church,915 North Pine Street,Foley,36535,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0062,-87.68749999999997,30.415142860000014
1185,ExactMatch,Approx,,Rosinton United Methodist Church,26011 Baldwin Beach Express,Robertsdale,36567,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0063,-87.66639999999995,30.465400000000034
1178,ExactMatch,Exact,,Point Clear St Francis at the Point Anglican Church,17280 Scenic Highway 98,Fairhope,36532,Baldwin,Alabama,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,0064,-87.92182589999996,30.47732590000002
1191,DirectionPrefixRemoved,Exact,,Summerdale Community Center,300 W Jackson Street,Summerdale,36580,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0065,-87.69430000000003,30.487672569999994
1207,ExactMatch,Exact,,First Fairhope Baptist Church,300 South Section Street,Fairhope,36532,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0066,-87.90299999999998,30.51550000000002
1186,KnownAlternateName,Exact,,PZK Hall,17933 State Highway 104,Robertsdale,36567,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0067,-87.71753684000002,30.545599999999965
1194,ExactMatch,Exact,,Daphne Civic Center,2603 U S Highway 98,Daphne,36526,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0068,-87.89130321000003,30.550908030000038
1187,ExactMatch,Rooftop,,Bethel Baptist Church,22250 US Highway 90,Robertsdale,36567,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0069,-87.64486693999999,30.56698417999996
1201,ExactMatch,Approx,,Barnwell Volunteer Fire Department,8587 U S Highway 98,Fairhope,36562,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0070,-87.89890000000003,30.584000000000003
1177,ExactMatch,Approx,,Loxley Civic Center,4198 Municipal Park Drive,Loxley,36551,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0071,-87.75299999999997,30.626800000000035
1184,ExactMatch,Exact,,Eastern Shore Baptist Church,6847 Park Drive,Daphne,36526,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0072,-87.90086384999998,30.63069999999996
1176,ExactMatch,Exact,,St. Paul's Episcopal Church,28788 North Main Street,Daphne,36526,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0073,-87.91112942,30.64823533
1202,ExactMatch,Exact,,Spanish Fort Community Center,7361 Spanish Fort Boulevard,Spanish Fort,36527,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0074,-87.89691627000003,30.671060220000005
1203,ExactMatch,Exact,,Spanish Fort Church of Christ,8100 Spanish Fort Boulevard,Spanish Fort,36527,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0075,-87.88453767999998,30.671499999999977
1175,ExactMatch,Exact,,Spanish Fort New Life Assembly of God Church,10424 Old Highway 31,Spanish Fort,36527,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0076,-87.85111423000004,30.67596738000004
1135,ExactMatch,Rooftop,,James Seals Jr. Park and Recreation Center,540 Texas St,Mobile,36602,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0077,-88.04644011999999,30.678701400000033
1120,ExactMatch,Exact,,Robbins Elementary School,2416 W. Main St,Prichard,36610,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0078,-88.09892593000002,30.744512959999973
1115,ExactMatch,Exact,,Hope Chapel A.M.E. Zion Church,1644 Wolf Ridge Rd,Whistler,36612,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0079,-88.11606001999999,30.748696379999988
1112,ExactMatch,Exact,,J.C. Davis Auditorium,400 Grand Blvd,Chickasaw,36611,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0080,-88.09149999999995,30.763900000000014
1113,DirectionSuffixRemoved,Exact,,Semmes First Baptist Church,4070 Wulff Rd. E.,Semmes,36575,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0081,-88.26084817999998,30.764000000000028
1114,ExactMatch,Exact,,Azalea City Church of Christ,3550 Schillinger Rd. N.,Semmes,36575,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0082,-88.22559999999996,30.76470612000001
1111,ExactMatch,Exact,,Semmes Community Center,10141 Moffett Rd,Semmes,36575,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0083,-88.30879943999999,30.793308939999978
1107,ExactMatch,Exact,,Blount High School,5450 Lott Rd,Eight Mile,36613,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0084,-88.24966838,30.804451219999965
1110,ExactMatch,Exact,,Saraland Civic Center,716 Mae St.,Saraland,36571,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0085,-88.09279999999995,30.805436510000042
1106,ExactMatch,Exact,,The River,5610 McCrary Rd,Semmes,36575,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0086,-88.25929999999995,30.807906899999985
1108,ExactMatch,Exact,,Shelton Beach Road Baptist Church (Gymnasium),401 Shelton Beach Rd,Saraland,36571,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0087,-88.0816,30.819699999999997
1104,ExactMatch,Approx,,Destination Church,1601 Celeste Rd.,Saraland,36571,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0088,-88.1109,30.8356
1103,ExactMatch,Exact,,J. E. Turner Elementary School,8361 Lott Rd.,Wilmer,36587,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0089,-88.27651429,30.864857140000016
1101,ExactMatch,Exact,,Turnerville Baptist Church,13882 Roberts Rd.,Chunchula,36521,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0090,-88.12733540999999,30.979400000000027
1100,DirectionSuffixRemoved,Exact,,McDavid Jones Elementary School,16250 Hwy. 45 South,Citronelle,36522,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0091,-88.2317,31.031252010000024
1099,ExactMatch,Exact,,Bethel Baptist Church,16641 Prine Rd,Citronelle,36522,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0092,-88.34058086999997,31.03671797000002
1098,KnownAlternateName,Exact,,Memorial Baptist Church,19699 Mobile St,Citronelle,36522,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0093,-88.23260000000005,31.099899999999995
1084,ExactMatch,Exact,10,Charity Chapel Fire House,14003 John Johnston Rd,Citronelle,36522,Washington,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0094,-88.20041455000003,31.165016599999987
1086,ExactMatch,Approx,12,Fairford Fire House,5658 Fairford Rd,McIntosh,36553,Washington,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0095,-88.0976,31.188699999999972
1082,ExactMatch,Approx,9,Deer Park Fire House,374 Deer Park Burbank Rd,Deer Park,36529,Washington,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0096,-88.32530000000004,31.217100000000034
1083,ExactMatch,Approx,9-A,Deer Park Comm. Center,1516 Deer Park Burbank Rd,Deer Park,36529,Washington,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0097,-88.32530000000004,31.217100000000034
1081,ExactMatch,Exact,8,Fruitdale Fire House,14 Live Oak St,Fruitdale,36539,Washington,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0098,-88.41170000000004,31.34201545000003
1085,ExactMatch,Exact,11,Tibbie Fire House,57 Howardtown Rd,Tibbie,36583,Washington,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0099,-88.22752508999999,31.355924260000037
1183,KnownAlternateName,Exact,,Stapleton Volunteer Fire Department,36276 State Highway 59,Stapleton,36578,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0100,-87.79222681000003,30.753581519999976
1174,KnownAlternateName,Exact,,Bromley Substation�?�Crossroads Volunteer Fire Department,36625 State Highway 225,Bay Minette,36507,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0101,-87.89041603,30.759607959999983
1182,ExactMatch,Exact,,Pine Grove Volunteer Fire Department Station No. 1,42245 Pine Grove Road,Bay Minette,36507,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0102,-87.75109999999998,30.84168889000002
1105,ExactMatch,Approx,,First Baptist Church of Satsuma,5600 Old Hwy. 43,Satsuma,36572,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0103,-88.05679999999998,30.8515
1102,ExactMatch,Exact,,Creola Assembly of God,9580 Old Hwy. 43,Creola,36525,Mobile,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0104,-88.03756882999997,30.890540919999957
1181,ExactMatch,Exact,,Rabun Volunteer Fire Department,53980 Rabun Road,Bay Minette,36507,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0105,-87.73851642000002,31.011145769999985
1180,KnownAlternateName,Exact,,Stockton Civic Building,54060 State Highway 59,Stockton,36579,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0106,-87.85017001999998,31.01189497999998
1179,ExactMatch,Exact,,Lottie Volunteer Fire Department,59591 Jack Springs Road,Atmore,36502,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0107,-87.63903485999998,31.095011650000007
1172,KnownAlternateName,Exact,,Tensaw Volunteer Fire Department,65123 Highway 59,Stockton,36579,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0108,-87.77243358999996,31.173254249999985
1090,KnownAlternateName,Exact,18,Malcom,14 Johnson Orso Rd,Malcolm,36556,Washington,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0109,-87.94590000000002,31.21939835000004
1087,ExactMatch,Exact,13,McIntosh Comm Center,1572 Patton Rd,McIntosh,36553,Washington,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0110,-88.00040761000001,31.24326140999997
1171,KnownAlternateName,Exact,,Little River Volunteer Fire Department,71250 State Highway 59,Little River,36550,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0111,-87.70644844999995,31.265298970000025
936,ExactMatch,Approx,,McGill Mineola Methodist Church,489 Mineola Church Rd,Mineola,36480,Monroe,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0112,-87.64210000000001,31.287899999999983
1200,ExactMatch,Exact,,Orange Beach Community Center,27235 Canal Road,Orange Beach,36561,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0113,-87.55859394000001,30.294400000000024
1206,ExactMatch,Exact,,"Ono Island, The Harriett Cockrell Center",31692 Dolphin Drive,Orange Beach,36561,Baldwin,Alabama,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,0114,-87.48580000000003,30.29569512999998
1190,ExactMatch,Exact,,Perdido Beach Volunteer Fire Department,8450 Escambia Avenue,Elberta,36530,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0115,-87.50659870999998,30.347539619999978
1189,ExactMatch,Exact,,Lillian Community Club,34148 Widell Avenue,Lillian,36549,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0116,-87.44444545000003,30.410700000000027
1192,ExactMatch,Approx,,Elberta Civic Center,25070 Pine Street,Elberta,36530,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0117,-87.60229999999996,30.4156
1188,ExactMatch,Exact,,Seminole Fire House,33723 Lost River Rd,Seminole,36574,Baldwin,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0118,-87.44857937000005,30.504779370000016
711,ExactMatch,Approx,150,Flomaton City Hall,2125 Ringold St,Flomaton,36441,Escambia,Alabama,AE,,0119,-87.25869999999999,31.001700000000035
710,ExactMatch,Exact,140,Flomaton Community House,628 McCurdy St,Flomaton,36441,Escambia,Alabama,AE,,0120,-87.26007784000004,31.004217459999964
726,ExactMatch,Exact,330,Nokomis Vol Fire Dept,162 James Rd,Atmore,36502,Escambia,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0121,-87.59707841000002,31.004724229999972
719,ExactMatch,Approx,260,Atmore Public Library,700 East Church St,Atmore,36502,Escambia,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0122,-87.48700000000001,31.02270000000004
724,ExactMatch,Exact,310,Atmore City Hall,201 E Louisville Ave,Atmore,36502,Escambia,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0123,-87.4926,31.024299999999997
720,KnownAlternateName,Exact,270,Canoe Civic Club,12248 Highway 31,Atmore,36502,Escambia,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0124,-87.40708906000002,31.026481510000018
717,ExactMatch,Exact,230,Pollard Town Hall,1415 Canterbury St,Flomaton,36441,Escambia,Alabama,A,,0125,-87.17181896999998,31.02703612999999
718,ExactMatch,Exact,240,Atmore County Road Dep t,351 Jack Springs Road,Atmore,36502,Escambia,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0126,-87.50096641999998,31.034966419999957
712,ExactMatch,Exact,160,Little Escambia Voting House,161 Mize Rd,Flomaton,36441,Escambia,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0127,-87.25533437999995,31.036199999999972
703,KnownAlternateName,Exact,70,Riverview Town Hall,4190 Highway 41,Brewton,36426,Escambia,Alabama,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,0128,-87.05751698,31.05379245000003
725,ExactMatch,Exact,320,New Order Baptist Church,1100 Woods Rd,Atmore,36502,Escambia,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0129,-87.50550000000003,31.067200000000042
707,ExactMatch,Approx,110,Dixie Volunteer Fire Dept,24654 Highway 29,Brewton,36426,Escambia,Alabama,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,0130,-87.03109999999997,31.08300000000003
702,ExactMatch,Exact,50,East Brewton Sail Ctr,706 Williamson St,East Brewton,36426,Escambia,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0131,-87.06531165000003,31.08610000000002
700,ExactMatch,Exact,100,Alco J D Museum,220 Alco Dr,Brewton,36426,Escambia,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0132,-87.08491854999997,31.100832729999986
705,ExactMatch,Exact,90,Bethel Roberts Volunteer Fire Dept,6615 Bradley Rd,ANDALUSIA,36420,Escambia,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0133,-86.84951195,31.101242629999973
722,ExactMatch,Approx,290,Poarch Sail Center,5811 Jack Springs Rd,Atmore,36502,Escambia,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0134,-87.5555,31.101599999999966
713,ExactMatch,Approx,170,Pineview Voting House,11145 Foshee Rd,Flomaton,36441,Escambia,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0135,-87.1857,31.10359999999998
